支付者UIN,使用者UIN,操作者UIN,产品名称,子产品名称,计费模式,交易类型,订单ID,扣费时间,开始使用时间,结束使用时间,资源ID,实例名称,实例类型,配置描述,项目名称,国内国际,地域,可用区,原价(元),预留实例抵扣原价(元),节省计划抵扣金额,节省计划抵扣原价(元),折扣率,优惠后总价(元),优惠券支付(元),赠送金支付(元),分成金支付(元),现金支付(元),扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,产品编码,子产品编码,地域编码,可用区编码,账单月
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_gg31_1k_daily","","-","大模型图片处理: 15 张","默认项目","其他","其他地区（其他）","不分地域","1.50000000","0.00000000","0.00000000","0.00000000","1.00000000","1.50000000","0.00000000","0.00000000","0.00000000","1.50000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_gg3_daily","","-","大模型图片处理: 20 张","默认项目","其他","其他地区（其他）","不分地域","2.00000000","0.00000000","0.00000000","0.00000000","1.00000000","2.00000000","0.00000000","0.00000000","0.00000000","2.00000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","-","2026-06-09 00:00:00","2026-06-29 23:59:59","1430233363_aigc_image_gg_daily","","-","大模型图片处理: 24 张","默认项目","其他","其他地区（其他）","不分地域","2.40000000","0.00000000","0.00000000","0.00000000","1.00000000","2.40000000","0.00000000","0.00000000","0.00000000","2.40000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","-","2026-06-09 00:00:00","2026-06-11 23:59:59","1430233363_aigc_image_hy3_1k_daily","","-","大模型图片处理: 10 张","默认项目","其他","其他地区（其他）","不分地域","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","-","2026-06-10 00:00:00","2026-06-30 23:59:59","1430233363_aigc_image_kl2_t2i_1k2k_daily","","-","大模型图片处理: 2 张","默认项目","其他","其他地区（其他）","不分地域","0.20000000","0.00000000","0.00000000","0.00000000","1.00000000","0.20000000","0.00000000","0.00000000","0.00000000","0.20000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_kl3_1k2k_daily","","-","大模型图片处理: 2 张","默认项目","其他","其他地区（其他）","不分地域","0.20000000","0.00000000","0.00000000","0.00000000","1.00000000","0.20000000","0.00000000","0.00000000","0.00000000","0.20000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_kl3o_1k2k_daily","","-","大模型图片处理: 18 张","默认项目","其他","其他地区（其他）","不分地域","1.80000000","0.00000000","0.00000000","0.00000000","1.00000000","1.80000000","0.00000000","0.00000000","0.00000000","1.80000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_klo1_1k2k_daily","","-","大模型图片处理: 2 张","默认项目","其他","其他地区（其他）","不分地域","0.20000000","0.00000000","0.00000000","0.00000000","1.00000000","0.20000000","0.00000000","0.00000000","0.00000000","0.20000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_mjv7_1k_daily","","-","大模型图片处理: 24 张","默认项目","其他","其他地区（其他）","不分地域","2.40000000","0.00000000","0.00000000","0.00000000","1.00000000","2.40000000","0.00000000","0.00000000","0.00000000","2.40000000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
"100048741014	","100048741014	","100048741014	","点播VOD","点播媒体处理","按量计费","按量计费日结","-	","2026-06-11 08:19:58","2026-06-10 00:00:00","2026-06-10 23:59:59","1430233363_aigc_image_ogimage2_high_1k_daily","","-","大模型图片处理: 15.83000000 张","默认项目","其他","其他地区（其他）","不分地域","1.58300000","0.00000000","0.00000000","0.00000000","1.00000000","1.58300000","0.00000000","0.00000000","0.00000000","1.58300000","","","","","","p_vod","sp_vod_clip","47","470004","2026-06	"
